operaciones_ult_12m;gastos_ult_12m;limite_credito_tc;antiguedad_cliente;tasa_interes;ingresos;pct_ingreso;antiguedad_empleado;edad;estado_civil_N;estado_credito_N;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;SALUD;N;ACTIVO;M;DESCONOCIDO;3.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;13000;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;S;P;1275;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;5000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;DESCONOCIDO;4.0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;D;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;M;DESCONOCIDO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;5000;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;4;ALQUILER;EDUCACIÓN;Y;ACTIVO;M;SECUNDARIO_COMPLETO;2.0
75_a_100;4k_a_6k;5k_a_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;14500;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;5000;4;ALQUILER;EDUCACIÓN;Y;PASIVO;F;POSGRADO_COMPLETO;5.0
75_a_100;2k_a_4k;menor_3k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;C;P;6000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;4.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;4;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;C;P;4000;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;25_a_30;S;P;10000;2;PROPIA;PERSONAL;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;1.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;N;P;3000;3;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;5000;3;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;25_a_30;C;C;5000;3;ALQUILER;SALUD;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;S;P;4000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;P;4000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;7000;3;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;C;C;16000;3;HIPOTECA;INVERSIONES;N;PASIVO;F;SECUNDARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;C;P;5950;2;HIPOTECA;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;N;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;14550;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;N;P;5000;2;ALQUILER;SALUD;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;4.0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;D;P;8000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;C;5000;3;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;4.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;S;P;3200;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;P;1500;2;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;D;P;9925;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;0.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;2;ALQUILER;EDUCACIÓN;Y;PASIVO;F;POSGRADO_INCOMPLETO;1.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;C;5000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
50_a_75;2k_a_4k;menor_3k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;N;P;8000;2;PROPIA;INVERSIONES;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;C;8000;3;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;C;P;10000;2;HIPOTECA;SALUD;N;ACTIVO;F;POSGRADO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;D;P;7000;3;PROPIA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;5000;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;mayor_10k;mayor_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;9200;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;D;C;12000;2;HIPOTECA;EDUCACIÓN;N;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;2k_a_4k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;4;ALQUILER;PAGO_DEUDAS;N;PASIVO;M;SECUNDARIO_COMPLETO;0.0
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;5000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;25_a_30;D;P;17000;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;N;P;5000;4;ALQUILER;PERSONAL;N;ACTIVO;M;POSGRADO_COMPLETO;4.0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;16750;3;HIPOTECA;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;2.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;P;7750;4;HIPOTECA;SALUD;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;5000;3;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;C;C;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;D;P;5000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
75_a_100;4k_a_6k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;5000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;menor_25;S;C;5000;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;5000;2;ALQUILER;EDUCACIÓN;N;PASIVO;M;DESCONOCIDO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;5.0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;N;C;5000;2;ALQUILER;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;4;ALQUILER;INVERSIONES;Y;PASIVO;F;POSGRADO_COMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;menor_25;C;C;5000;4;HIPOTECA;INVERSIONES;Y;PASIVO;F;DESCONOCIDO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;5000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;DESCONOCIDO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;S;P;7375;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;S;P;5000;3;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;C;C;5000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;C;P;8000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;2.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;D;C;5000;4;ALQUILER;SALUD;N;ACTIVO;F;POSGRADO_INCOMPLETO;3.0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;4;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;C;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;C;P;7500;3;OTROS;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;S;P;7500;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
50_a_75;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;C;5000;2;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;3.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;5000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;5.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;15p_a_20p;20k_a_50k;mayor_60;menor_10;menor_25;C;C;25000;3;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;menor_10;menor_25;S;P;21000;3;PROPIA;INVERSIONES;N;ACTIVO;F;POSGRADO_COMPLETO;4.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;menor_2y;7p_a_15p;20k_a_50k;20_a_40;menor_10;25_a_30;S;P;9000;2;PROPIA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
75_a_100;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;S;P;7500;3;HIPOTECA;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;2;ALQUILER;PERSONAL;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;3.0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;D;P;6500;2;PROPIA;EDUCACIÓN;Y;PASIVO;F;POSGRADO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;5000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
50_a_75;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;S;P;5000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;0.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;S;P;5000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;C;P;5000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;menor_10;menor_25;S;P;11700;2;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
50_a_75;4k_a_6k;mayor_10k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;25_a_30;C;C;4000;3;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
30_a_50;2k_a_4k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;D;P;5000;4;ALQUILER;INVERSIONES;N;PASIVO;M;SECUNDARIO_COMPLETO;0.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;C;P;4750;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;S;C;5000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;2k_a_4k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;C;5000;4;ALQUILER;PAGO_DEUDAS;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;40_a_60;5_a_10;menor_25;C;P;20500;2;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
50_a_75;2k_a_4k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;2;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;menor_25;S;P;5550;3;HIPOTECA;EDUCACIÓN;Y;PASIVO;F;POSGRADO_COMPLETO;3.0
75_a_100;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;S;C;5000;4;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;C;C;2800;4;HIPOTECA;EDUCACIÓN;N;PASIVO;F;POSGRADO_COMPLETO;4.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;C;P;10000;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;3;ALQUILER;SALUD;N;ACTIVO;F;POSGRADO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;6000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;5000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;5.0
75_a_100;4k_a_6k;menor_3k;menor_2y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;S;P;5000;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;N;P;5000;3;ALQUILER;INVERSIONES;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
30_a_50;2k_a_4k;5k_a_10k;mayor_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;25_a_30;C;C;5000;2;ALQUILER;EDUCACIÓN;Y;PASIVO;F;DESCONOCIDO;0.0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;S;P;14000;2;PROPIA;EDUCACIÓN;Y;PASIVO;M;POSGRADO_COMPLETO;0.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;5_a_10;25_a_30;D;C;15250;4;HIPOTECA;SALUD;N;PASIVO;F;POSGRADO_COMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;C;P;5000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;POSGRADO_INCOMPLETO;4.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;S;P;6000;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;menor_25;N;P;14000;3;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;C;P;5000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
